"","province","region","year","month","monthyear","time_cont","month_number","post","buss","non_sas","vax_leastone","vax_complete","deaths","excessd","excessd_rate","antivax","antivax_dic","treat","treat1","treat2","treat3","robbery","v_deaths","transit_acc","total_cases","new_cases","case_rate","new_case_rate","job_change","taxes","taxpayers","txp_change","tax_pc","sales","sales_pc_k","sales_change","sales_change_pc_k","m_retail","m_grocery","m_parks","m_transit","m_workplace","m_residential","rating","lbuss","lnsas","lsales","ltxp","lsalesc","treat_dic","post_dic","did"
"65","CAÑAR","SIERRA",2021,"May","17",17,5,"pre",7,0,11.08,57.96,156,52.19721536,0.502849857,"provax",0,"provax",0,0,0,11,1,2,5601,442,1.990433411,0.157074017,184,3.09957805,26355,279,117.6087289,3081.997699,116.9416695,273179799,10.37,7.225806452,36.4516129,13.77419355,-25.58064516,-19.19354839,3.903225806,0,2.07944154167984,0,4.76167525919769,5.63121178182137,2.33891702224144,0,0,0
"66","CAÑAR","SIERRA",2021,"June","18",18,6,"pre",14,4,16.52,0,114,-11.70584985,-0.093120963,"provax",0,"provax",0,0,0,30,2,6,5950,349,2.114457917,0.124024506,137,3.13703738,26420,249,118.737221,8614.289597,326.0518394,3537790883,133.91,21.83333333,44.2,30.86666667,-12.76666667,-17.56666667,-0.233333333,0,2.70805020110221,1.6094379124341,5.78705638528933,5.51745289646471,4.89716793250747,0,0,0
"67","CAÑAR","SIERRA",2021,"July","19",19,7,"pre",3,1,46.71,0.31,135,10.307907,0.082666886,"provax",0,"provax",0,0,0,43,0,6,6292,342,2.235994826,0.121536909,-263,2.60140532,26693,317,97.45646124,4922.630852,184.4165456,-3036020385,-113.74,33.22580645,48.12903226,28.48387097,-3.032258065,-16.4516129,-1.387096774,0,1.38629436111989,0.693147180559945,5.21719703377842,5.75890177387728,NA,0,0,0
"68","CAÑAR","SIERRA",2021,"August","20",20,8,"pre",10,2,50.11,0.31,111,-21.80214783,-0.164170145,"provax",0,"provax",0,0,0,35,4,5,6462,170,2.296407909,0.060413083,33,2.40223609,26849,3380,89.47208797,5537.128683,206.2322129,-55994337,-2.09,48.64516129,51.22580645,46,-0.161290323,-15,-3.258064516,0,2.39789527279837,1.09861228866811,5.32900278101102,8.12563098847706,NA,0,0,0
"69","CAÑAR","SIERRA",2021,"September","21",21,9,"post",9,1,54.02,0.31,98,-23.63712624,-0.194324932,"provax",0,"provax",0,0,0,45,1,4,6568,106,2.334077243,0.037669334,6,4.38978785,26893,-2933,163.231616,5916.140008,219.9881013,-77605852,-2.89,49.4,44.7,35.4,-2.033333333,-11.3,-2.766666667,0,2.30258509299405,0.693147180559945,5.39357345988972,NA,NA,0,1,0
"70","CAÑAR","SIERRA",2021,"October","22",22,10,"post",7,0,62.29,0.31,92,-36.85288797,-0.286007466,"provax",0,"provax",0,0,0,41,3,11,6640,72,2.359663961,0.025586718,-8,2.82827367,27210,-653,103.9424355,5478.273006,201.3330763,456288572,16.77,58.25806452,51.80645161,38.09677419,4.580645161,-5.064516129,-3.967741935,0,2.07944154167984,0,5.30496063261026,NA,2.81959157583512,0,1,0
"71","CAÑAR","SIERRA",2021,"November","23",23,11,"post",7,1,68.42,0.31,78,-20.34817166,-0.20481677,"provax",0,"provax",0,0,0,56,1,6,6708,68,2.383829194,0.024165233,5,3.11349699,27359,-54,113.801564,4957.716645,181.2097169,352915533,12.9,67.4,54.78571429,45.76666667,17.83333333,-3.7,-4.1,0,2.07944154167984,0.693147180559945,5.19965501744703,NA,2.55722731136763,0,1,0
"72","CAÑAR","SIERRA",2021,"December","24",24,12,"post",10,0,70.97,0.31,92,-27.57548003,-0.230611493,"provax",0,"provax",0,0,0,57,1,8,7030,322,2.498258682,0.114429487,90,2.48012946,27605,449,89.84348705,10341.79986,374.635025,7735073548,280.21,67.51612903,69.45833333,59.22580645,14.61290323,2.483870968,12.89047619,0,2.39789527279837,0,5.92595228537221,6.10702288774225,5.6355393220598,0,1,0
"73","CARCHI","SIERRA",2020,"January","1",1,1,"pre",1,1,0,0,57,-14.67833615,-0.118681546,"antivax",1,"antivax",1,1,0,12,0,4,NA,NA,NA,NA,3,2.13941042,20147,248,106.1900243,3127.319246,155.2250581,-7761262408,-385.23,NA,NA,NA,NA,NA,0,0,0.693147180559945,0.693147180559945,5.04487605154626,5.51342874616498,NA,1,0,0
"74","CARCHI","SIERRA",2020,"February","2",2,2,"pre",6,6,0,0,57,-41.64575748,-0.351009243,"antivax",1,"antivax",1,1,0,19,1,4,NA,NA,NA,NA,14,1.6742181,20229,94,82.76326561,3225.106085,159.4298327,977486726,48.32,NA,NA,NA,NA,NA,0,0,1.94591014905531,1.94591014905531,5.07160390505537,4.54329478227,3.87784555362656,1,0,0
"75","CARCHI","SIERRA",2020,"March","3",3,3,"pre",0,0,0,0,59,-21.87007011,-0.172381635,"antivax",1,"antivax",1,1,0,22,1,8,6,6,0.003210805,0.003210805,6,2.02866984,20456,28,99.17236214,3646.644544,178.2677231,-399923904,-19.55,-36.22580645,-28.16129032,-30.06451613,NA,-37.93548387,3.727272727,0,0,0,5.18328648268273,3.3322045101752,NA,1,0,0
"76","CARCHI","SIERRA",2020,"April","4",4,4,"pre",0,0,0,0,57,47.74182608,0.35296814,"antivax",1,"antivax",1,1,0,11,0,8,53,47,0.028362115,0.025151309,-3,2.09767681,20618,-29,101.7400723,3409.864633,165.3829,-977431471,-47.41,-68.26666667,-62.63333333,-64.63333333,NA,-65.13333333,0,0,0,0,5.10826339151336,NA,NA,1,0,0
"77","CARCHI","SIERRA",2020,"May","5",5,5,"pre",0,0,0,0,69,-2.802784637,-0.027001054,"antivax",1,"antivax",1,1,0,10,0,12,152,99,0.081340404,0.05297829,-10,1.60335551,20880,42,76.78905699,3385.162047,162.1246191,88384921,4.23,-55.5483871,-48.29032258,-51.96774194,NA,-47.16129032,0,0,0,0,5.08836529321211,3.73766961828337,1.44220199305819,1,0,0
"78","CARCHI","SIERRA",2020,"June","6",6,6,"pre",4,4,0,0,75,-28.70584985,-0.228357311,"antivax",1,"antivax",1,1,0,19,0,4,302,150,0.16161054,0.080270136,46,1.49898091,20936,187,71.59824752,5883.715303,281.0334019,5182970200,247.56,-33.5,-21.06666667,-31.16666667,NA,-28.66666667,0,0,1.6094379124341,1.6094379124341,5.63847353024104,5.23110861685459,5.51165297687116,1,0,0
"79","CARCHI","SIERRA",2020,"July","7",7,7,"pre",4,3,0,0,109,31.307907,0.251081735,"antivax",1,"antivax",1,1,0,16,0,3,895,593,0.478945143,0.317334603,-30,1.64674651,21189,201,77.71704705,3783.063264,178.5390185,-4035785425,-190.47,-25.4516129,-13.64516129,-21.12903226,NA,-27.19354839,0,0,1.6094379124341,1.38629436111989,5.18480716836857,5.30330490805908,NA,1,0,0
"80","CARCHI","SIERRA",2020,"August","8",8,8,"pre",3,2,0,0,139,47.19785217,0.355399765,"antivax",1,"antivax",1,1,0,17,2,3,1935,1040,1.035484751,0.556539608,61,1.69854317,21275,53,79.8375168,3575.137537,168.0440675,-366684912,-17.24,-22.875,-13.1875,-21.3125,NA,-24.4375,18,0,1.38629436111989,1.09861228866811,5.12422625155453,3.97029191355212,NA,1,0,0
"81","CARCHI","SIERRA",2020,"September","9",9,9,"pre",3,2,0,0,116,19.36287376,0.159185558,"antivax",1,"antivax",1,1,0,17,1,7,2648,713,1.417035463,0.381550712,9,1.78473445,21539,249,82.86059938,2187.97755,101.5821324,191005500,8.87,-10.8,-2.75,-12.4,NA,-20.4,20.16666667,0,1.38629436111989,1.09861228866811,4.62086765747409,5.51745289646471,2.18267479632149,1,0,0
"82","CARCHI","SIERRA",2020,"October","10",10,10,"pre",2,0,0,0,76,21.14711203,0.164118262,"antivax",1,"antivax",1,1,0,21,0,6,3042,394,1.627878353,0.21084289,17,1.9250166,24835,155,77.51224482,3842.301004,154.7131469,223383044,8.99,-4.129032258,7.161290323,-6.225806452,NA,-19.38709677,17.43478261,0,1.09861228866811,0,5.04157273716143,5.04342511691925,2.19611284848353,1,0,0
"83","CARCHI","SIERRA",2020,"November","11",11,11,"pre",4,2,0,0,64,13.65182834,0.137413987,"antivax",1,"antivax",1,1,0,21,0,8,3289,247,1.76005651,0.132178157,-33,1.82217003,21775,225,83.6817465,4401.165118,202.1200973,-381553927,-17.52,-3.2,3.666666667,-9.933333333,NA,-17.46666667,16.69565217,0,1.6094379124341,1.09861228866811,5.30886206182078,5.41610040220442,NA,1,0,0
"84","CARCHI","SIERRA",2020,"December","12",12,12,"pre",1,0,0,0,101,0.424519966,0.003550226,"antivax",1,"antivax",1,1,0,32,1,6,3629,340,1.942002151,0.181945641,262,2.0868256,21489,82,97.11134069,9215.596312,428.8517992,7068246636,328.92,3.741935484,15.4516129,1.806451613,NA,-14.96774194,14.07142857,0,0.693147180559945,0,6.06111140283395,4.40671924726425,5.79581456010269,1,0,0
"85","CARCHI","SIERRA",2021,"January","13",13,1,"pre",1,0,0.05,68.39,151,15.32166385,0.123883166,"antivax",1,"antivax",1,1,0,12,0,4,5074,1445,2.715271126,0.773268975,3,2.13941042,20147,227,106.1900243,3127.319246,155.2250581,-6640520786,-329.6,-12.83870968,-5.290322581,-21.96774194,NA,-24.09677419,18.31818182,0,0.693147180559945,0,5.04487605154626,5.4249500174814,NA,1,0,0
"86","CARCHI","SIERRA",2021,"February","14",14,2,"pre",3,0,0.46,57.73,74,17.44547554,0.152289712,"antivax",1,"antivax",1,1,0,19,1,4,5714,640,3.057757038,0.342485913,14,1.6742181,20229,162,82.76326561,3225.106085,159.4298327,97786839,4.83,-5.642857143,3.428571429,-13.64285714,NA,-25.39285714,12.66666667,0,1.38629436111989,0,5.07160390505537,5.08759633523238,1.57484646766448,1,0,0
"87","CARCHI","SIERRA",2021,"March","15",15,3,"pre",5,2,3.62,10.05,96,43.12992989,0.339953543,"antivax",1,"antivax",1,1,0,22,1,8,6117,403,3.273416136,0.215659098,6,2.02866984,20456,262,99.17236214,3646.644544,178.2677231,421538459,20.61,0.806451613,10.09677419,-10.58064516,NA,-21.77419355,11.14814815,0,1.79175946922805,1.09861228866811,5.18328648268273,5.5683445037611,3.02577639490237,1,0,0
"88","CARCHI","SIERRA",2021,"April","16",16,4,"pre",5,2,13.85,1.88,105,18.74182608,0.138563353,"antivax",1,"antivax",1,1,0,11,0,8,6896,779,3.690285708,0.416869572,-3,2.09767681,20618,56,101.7400723,3409.864633,165.3829,-236779911,-11.48,2,17.2,-4.466666667,NA,-24.16666667,10.92,0,1.79175946922805,1.09861228866811,5.10826339151336,4.02535169073515,NA,1,0,0
"89","CARCHI","SIERRA",2021,"May","17",17,5,"pre",3,2,18.16,83.86,113,52.19721536,0.502849857,"antivax",1,"antivax",1,1,0,10,0,12,7933,1037,4.245219913,0.554934205,-10,1.60335551,20880,253,76.78905699,3385.162047,162.1246191,-24702586,-1.18,0.741935484,11.96774194,-8.741935484,NA,-26.93548387,11.17391304,0,1.38629436111989,1.09861228866811,5.08836529321211,5.53338948872752,NA,1,0,0
"90","CARCHI","SIERRA",2021,"June","18",18,6,"pre",7,2,25.35,0.03,104,-11.70584985,-0.093120963,"antivax",1,"antivax",1,1,0,19,0,4,8542,609,4.571116665,0.325896751,46,1.49898091,20936,86,71.59824752,5883.715303,281.0334019,2498553256,119.34,24.6,40.6,9.166666667,NA,-17.9,7.846153846,0,2.07944154167984,1.09861228866811,5.63847353024104,4.45434729625351,4.78197656209394,1,0,0
"91","CARCHI","SIERRA",2021,"July","19",19,7,"pre",2,1,76.51,1.88,99,10.307907,0.082666886,"antivax",1,"antivax",1,1,0,16,0,3,9370,828,5.014207814,0.443091149,-30,1.64674651,21189,264,77.71704705,3783.063264,178.5390185,-2100652039,-99.14,37.74193548,47.06451613,19.90322581,NA,-15.22580645,5.925925926,0,1.09861228866811,0.693147180559945,5.18480716836857,5.57594910314632,NA,1,0,0
"92","CARCHI","SIERRA",2021,"August","20",20,8,"pre",3,1,82.21,1.88,78,-21.80214783,-0.164170145,"antivax",1,"antivax",1,1,0,17,2,3,9775,405,5.230937181,0.216729367,61,1.69854317,21275,3296,79.8375168,3575.137537,168.0440675,-207925727,-9.77,47.41935484,54.25806452,26,NA,-15.61290323,4.576923077,0,1.38629436111989,0.693147180559945,5.12422625155453,8.10046489102936,NA,1,0,0
"93","CARCHI","SIERRA",2021,"September","21",21,9,"post",2,0,82.4,1.88,67,-23.63712624,-0.194324932,"antivax",1,"antivax",1,1,0,17,1,7,9850,75,5.271072248,0.040135068,9,1.78473445,21539,-3060,82.86059938,2187.97755,101.5821324,-1387159987,-64.4,49.5,50.9,28.06666667,NA,-11.46666667,5,0,1.09861228866811,0,4.62086765747409,NA,NA,1,1,1
"94","CARCHI","SIERRA",2021,"October","22",22,10,"post",4,0,90.23,1.88,70,-36.85288797,-0.286007466,"antivax",1,"antivax",1,1,0,21,0,6,9931,81,5.314418122,0.043345873,17,1.9250166,24835,-286,77.51224482,3842.301004,154.7131469,1654323454,66.61,56,52.93548387,27.93548387,NA,-6.387096774,5.076923077,0,1.6094379124341,0,5.04157273716143,NA,4.19885471642509,1,1,1
"95","CARCHI","SIERRA",2021,"November","23",23,11,"post",4,0,95.5,1.88,56,-20.34817166,-0.20481677,"antivax",1,"antivax",1,1,0,21,0,8,10027,96,5.365791009,0.051372887,-33,1.82217003,21775,-157,83.6817465,4401.165118,202.1200973,558864114,25.67,62.24137931,59.06666667,33.2,NA,-8.4,4.923076923,0,1.6094379124341,0,5.30886206182078,NA,3.24532299488305,1,1,1
"96","CARCHI","SIERRA",2021,"December","24",24,12,"post",1,0,97.18,1.88,56,-27.57548003,-0.230611493,"antivax",1,"antivax",1,1,0,32,1,6,10095,68,5.402180137,0.036389128,262,2.0868256,21489,389,97.11134069,9215.596312,428.8517992,4814431194,224.04,78.52173913,74.90322581,53.4516129,NA,-1.032258065,1.62962963,0,0.693147180559945,0,6.06111140283395,5.96357934361845,5.41182460734163,1,1,1
"97","CHIMBORAZO","SIERRA",2020,"January","1",1,1,"pre",9,9,0,0,219,-27.37345626,-0.111105541,"antivax",1,"antivax",1,0,1,133,1,39,NA,NA,NA,NA,-197,6.15628016,52862,724,116.4594635,10509.58109,198.8116433,-5784715999,-109.43,NA,NA,NA,NA,NA,0,1,2.30258509299405,2.30258509299405,5.29235786041489,6.58479139238572,NA,1,0,0
"98","CHIMBORAZO","SIERRA",2020,"February","2",2,2,"pre",9,9,0,0,189,-37.82000735,-0.166740173,"antivax",1,"antivax",1,0,1,107,2,40,NA,NA,NA,NA,-107,3.91140741,53586,98,72.9930842,9160.07378,170.9415478,-1349507309,-25.18,NA,NA,NA,NA,NA,0,1,2.30258509299405,2.30258509299405,5.14132167233593,4.58496747867057,NA,1,0,0
"99","CHIMBORAZO","SIERRA",2020,"March","3",3,3,"pre",10,10,0,0,233,-2.258422457,-0.009599752,"antivax",1,"antivax",1,0,1,60,2,10,17,17,0.00324425,0.00324425,-92,5.29584928,53684,104,98.64855972,7842.921635,146.0942112,-1317152145,-24.54,-40.67741935,-34.5483871,-40.48387097,-39.19354839,-41.35483871,16.8,1,2.39789527279837,2.39789527279837,4.98425169579508,4.64439089914137,NA,1,0,0
"100","CHIMBORAZO","SIERRA",2020,"April","4",4,4,"pre",0,0,0,0,377,152.918077,0.679388531,"antivax",1,"antivax",1,0,1,18,1,15,167,150,0.031869986,0.028625736,30,4.75047471,53788,-111,88.31848572,4474.489872,83.18751156,-3368431763,-62.62,-77.2,-70.96666667,-76.66666667,-79.7,-73.2,39.57142857,1,0,0,4.42109723511851,NA,NA,1,0,0
"101","CHIMBORAZO","SIERRA",2020,"May","5",5,5,"pre",4,4,0,0,308,66.62475337,0.276021482,"antivax",1,"antivax",1,0,1,33,1,10,398,231,0.075953619,0.044083633,113,2.94977873,53677,162,54.9542398,6242.193362,116.2917704,1767703490,32.93,-65.09677419,-58.90322581,-64.5483871,-62.96774194,-53.58064516,33.80769231,1,1.6094379124341,1.6094379124341,4.75610229519801,5.08759633523238,3.49438409638827,1,0,0
"102","CHIMBORAZO","SIERRA",2020,"June","6",6,6,"pre",10,9,0,0,319,108.3080474,0.514058777,"antivax",1,"antivax",1,0,1,44,1,16,773,375,0.147517958,0.071564339,40,3.95935754,53839,661,73.54069615,15447.00339,286.9110382,9204810025,170.97,-41.76666667,-34.93333333,-43.1,-35.33333333,-34.5,25,1,2.39789527279837,2.30258509299405,5.65917219627998,6.49375383985169,5.14148810251502,1,0,0
"103","CHIMBORAZO","SIERRA",2020,"July","7",7,7,"pre",18,11,0,0,451,212.737604,0.892871085,"antivax",1,"antivax",1,0,1,51,0,34,1425,652,0.271944489,0.124426531,-52,4.84048905,54500,524,88.81631284,8824.24127,161.9126839,-6622762117,-121.52,-36.77419355,-31.5483871,-40.48387097,-34.4516129,-32.74193548,23.4516129,1,2.94443897916644,2.484906649788,5.08705720165439,6.26149168432104,NA,1,0,0
"104","CHIMBORAZO","SIERRA",2020,"August","8",8,8,"pre",19,8,0,0,367,140.7899784,0.622386123,"antivax",1,"antivax",1,0,1,47,2,29,2021,596,0.385684079,0.11373959,201,4.49078666,55024,86,81.6150527,5638.926507,102.4812174,-3185314763,-57.89,-37.33333333,-31.05882353,-36.09677419,-37.375,-34.03703704,21.16129032,1,2.99573227355399,2.19722457733622,4.62967953690902,4.45434729625351,NA,1,0,0
"105","CHIMBORAZO","SIERRA",2020,"September","9",9,9,"pre",18,10,0,0,268,36.76308904,0.158984519,"antivax",1,"antivax",1,0,1,76,1,38,2271,250,0.433393638,0.047709559,-94,6.57223315,55110,648,119.2566349,6246.258028,113.3416445,607331521,11.02,-32.66666667,-17.45,-32.33333333,-27.45,-27.92857143,19.46666667,1,2.94443897916644,2.39789527279837,4.73040666007683,6.47389069635227,2.39971180372477,1,0,0
"106","CHIMBORAZO","SIERRA",2020,"October","10",10,10,"pre",19,8,0,0,238,-3.375246635,-0.0139834,"antivax",1,"antivax",1,0,1,93,1,39,2510,239,0.479003977,0.045610339,-47,4.93120517,55758,393,88.43941981,10069.81055,180.598489,3823552521,68.57,-27.16129032,-5.322580645,-29.96774194,-17.41935484,-21.29032258,16.41935484,1,2.99573227355399,2.19722457733622,5.19627627439196,5.97380961186926,4.22785512129627,1,0,0
"107","CHIMBORAZO","SIERRA",2020,"November","11",11,11,"pre",12,4,0,0,234,39.67247093,0.204152603,"antivax",1,"antivax",1,0,1,119,0,53,2845,335,0.542934787,0.06393081,-10,5.69785147,56151,408,101.473731,8434.538444,150.2117227,-1635272105,-29.12,-25.56666667,-3.7,-30.56666667,-23.83333333,-18.6,15.9,1,2.56494935746154,1.6094379124341,5.01204578355481,6.01126717440416,NA,1,0,0
"108","CHIMBORAZO","SIERRA",2020,"December","12",12,12,"pre",17,8,0,0,232,15.17138862,0.069969496,"antivax",1,"antivax",1,0,1,97,1,46,3253,408,0.620796788,0.077862001,130,5.80191523,56559,292,102.5816445,20244.60024,357.937733,11810061798,208.81,-18.80645161,10.12903226,-23.48387097,-11.5483871,-18.06451613,21.08637874,1,2.89037175789616,2.19722457733622,5.8803590411055,5.67675380226828,5.34142474758197,1,0,0
"109","CHIMBORAZO","SIERRA",2021,"January","13",13,1,"pre",16,12,0.05,59.1,320,73.62654374,0.298841218,"antivax",1,"antivax",1,0,1,133,1,39,4293,1040,0.819268555,0.198471767,-197,6.15628016,52862,681,116.4594635,10509.58109,198.8116433,-12421106782,-234.97,-27.09677419,-5.806451613,-29.77419355,-22.06451613,-21.03225806,15.03225806,1,2.83321334405622,2.56494935746154,5.29235786041489,6.52356230614951,NA,1,0,0
"110","CHIMBORAZO","SIERRA",2021,"February","14",14,2,"pre",9,6,0.29,51.6,266,47.00137221,0.214619483,"antivax",1,"antivax",1,0,1,107,2,40,4997,704,0.953618675,0.134350119,-107,3.91140741,53586,401,72.9930842,9160.07378,170.9415478,1049202847,19.58,-20.64285714,3.5,-23,-22.07142857,-24.07142857,10.92857143,1,2.30258509299405,1.94591014905531,5.14132167233593,5.99396142730657,2.97450863710236,1,0,0
"111","CHIMBORAZO","SIERRA",2021,"March","15",15,3,"pre",22,10,2.96,14.98,336,100.7415775,0.428216667,"antivax",1,"antivax",1,0,1,60,2,10,5920,923,1.129762368,0.176143694,-92,5.29584928,53684,729,98.64855972,7842.921635,146.0942112,1476482094,27.5,-17.03225806,9.774193548,-24.67741935,-19.19354839,-19.74193548,11,1,3.13549421592915,2.39789527279837,4.98425169579508,6.59167373200866,3.31418600467253,1,0,0
"112","CHIMBORAZO","SIERRA",2021,"April","16",16,4,"pre",12,2,10.57,5.06,379,153.918077,0.683831358,"antivax",1,"antivax",1,0,1,18,1,15,6951,1031,1.326516591,0.196754223,30,4.75047471,53788,236,88.31848572,4474.489872,83.18751156,-1457801461,-27.1,-12.33333333,17.36666667,-19.9,-12.13333333,-18.33333333,11.8,1,2.56494935746154,1.09861228866811,4.42109723511851,5.46383180502561,NA,1,0,0
"113","CHIMBORAZO","SIERRA",2021,"May","17",17,5,"pre",14,6,14.25,0.14,369,127.6247534,0.528740023,"antivax",1,"antivax",1,0,1,33,1,10,7843,892,1.4967443,0.170227708,113,2.94977873,53677,796,54.9542398,6242.193362,116.2917704,1677030112,31.24,-2.193548387,30.4516129,-12.38709677,-2.709677419,-11.38709677,11.16129032,1,2.70805020110221,1.94591014905531,4.75610229519801,6.67959918584438,3.44169932497149,1,0,0
"114","CHIMBORAZO","SIERRA",2021,"June","18",18,6,"pre",25,8,21.53,0,283,73.30804743,0.347939475,"antivax",1,"antivax",1,0,1,44,1,16,8474,631,1.617163228,0.120418928,40,3.95935754,53839,536,73.54069615,15447.00339,286.9110382,3478573500,64.61,5.433333333,31.03333333,-8.2,6.933333333,-12.3,9.5,1,3.25809653802148,2.19722457733622,5.65917219627998,6.2841341610708,4.16836919757007,1,0,0
"115","CHIMBORAZO","SIERRA",2021,"July","19",19,7,"pre",18,5,56.02,5.06,277,39.73760403,0.166780846,"antivax",1,"antivax",1,0,1,51,0,34,8887,413,1.69597942,0.078816192,-52,4.84048905,54500,702,88.81631284,8824.24127,161.9126839,-3503113430,-64.28,13.90322581,41.4516129,0.322580645,37.48387097,-8.64516129,7.774193548,1,2.94443897916644,1.79175946922805,5.08705720165439,6.55393340402581,NA,1,0,0
"116","CHIMBORAZO","SIERRA",2021,"August","20",20,8,"pre",27,7,62.51,5.06,229,3.789978407,0.016754246,"antivax",1,"antivax",1,0,1,47,2,29,9127,240,1.741780597,0.045801177,201,4.49078666,55024,8307,81.6150527,5638.926507,102.4812174,67733444,1.23,21.35483871,49.03225806,5.35483871,69,-8.35483871,6.580645161,1,3.3322045101752,2.07944154167984,4.62967953690902,9.02485381183907,0.207014169384326,1,0,0
"117","CHIMBORAZO","SIERRA",2021,"September","21",21,9,"post",22,11,62.47,5.06,183,-47.23691096,-0.204279286,"antivax",1,"antivax",1,0,1,76,1,38,9178,51,1.751513347,0.00973275,-94,6.57223315,55110,-7364,119.2566349,6246.258028,113.3416445,351407314,6.38,24.16666667,51.83333333,2.633333333,68.26666667,-5.466666667,7.266666667,1,3.13549421592915,2.484906649788,4.73040666007683,NA,1.8531680973567,1,1,1
"118","CHIMBORAZO","SIERRA",2021,"October","22",22,10,"post",29,12,69.55,5.06,193,-47.37524663,-0.196272183,"antivax",1,"antivax",1,0,1,93,1,39,9242,64,1.763726994,0.012213647,-47,4.93120517,55758,178,88.43941981,10069.81055,180.598489,-526325015,-9.44,26.64516129,55.06451613,3.967741935,73.90322581,0.967741935,6,1,3.40119738166216,2.56494935746154,5.19627627439196,5.18178355029209,NA,1,1,1
"119","CHIMBORAZO","SIERRA",2021,"November","23",23,11,"post",24,5,75.99,5.06,182,-11.32752907,-0.058290913,"antivax",1,"antivax",1,0,1,119,0,53,9427,185,1.799032068,0.035305074,-10,5.69785147,56151,-326,101.473731,8434.538444,150.2117227,726723106,12.94,29.46666667,59.16666667,5.9,88.6,-2.533333333,6.733333333,1,3.2188758248682,1.79175946922805,5.01204578355481,NA,2.56032328907275,1,1,1
